9.915627174059073923e+01 9.955041028574488679e+33
1.974606079064812434e+02 1.093868123877303416e+34
2.957649440723716907e+02 1.020733999442768126e+34
3.940692802382621949e+02 9.763560539903392267e+33
4.923736164041526990e+02 1.063400117713077942e+34
5.906779525700432032e+02 9.972110336611387516e+33
6.889822887359337074e+02 9.754554288386762143e+33
7.872866249018240978e+02 1.025265046113454958e+34
8.855909610677147157e+02 1.004093440740418644e+34
9.838952972336051062e+02 1.053790491970013360e+34
1.082199633399495724e+03 8.816223324038267546e+33
1.180503969565386114e+03 8.850819739763516192e+33
1.278808305731276732e+03 8.602029515960833206e+33
1.377112641897167123e+03 8.214615761425539622e+33
1.475416978063057513e+03 8.094998493904243754e+33
1.573721314228948131e+03 8.512912811679906719e+33
1.672025650394838522e+03 7.496605068141432158e+33
1.770329986560728912e+03 7.404436565977484009e+33
1.868634322726619530e+03 6.727246860089141032e+33
1.966938658892510148e+03 6.809173945616433526e+33
2.065242995058400538e+03 6.741155341701200900e+33
2.163547331224291156e+03 5.133846235655878569e+33
2.261851667390181319e+03 5.989296704799076111e+33
2.360156003556071937e+03 5.729370157341778397e+33
2.458460339721962555e+03 5.269564562112006901e+33
2.556764675887852718e+03 5.178170202858616766e+33
2.655069012053743336e+03 4.800387851562645217e+33
2.753373348219633954e+03 4.326069213846047654e+33
2.851677684385524117e+03 4.067069115970659263e+33
2.949982020551415189e+03 3.838727670834010924e+33
3.048286356717305353e+03 3.410773038603464854e+33
3.146590692883195516e+03 2.957959186339775843e+33
3.244895029049086588e+03 2.819976657197560433e+33
3.343199365214976751e+03 3.345603703530893630e+33
3.441503701380866914e+03 2.829418603321786393e+33
3.539808037546757987e+03 2.194609862061541259e+33
3.638112373712648150e+03 1.897525793549968731e+33
3.736416709878538768e+03 1.731961918232173466e+33
3.834721046044429386e+03 1.528217883028604850e+33
3.933025382210319549e+03 1.121511522680404344e+33
4.031329718376210167e+03 1.042207143041490615e+33
4.129634054542100785e+03 5.901686424284012806e+32
4.227938390707991857e+03 5.754251490996871314e+32
4.326242726873882020e+03 3.022793266655935447e+32
4.424547063039772183e+03 4.924415131497330642e+32
4.522851399205663256e+03 2.492110264716909860e+32
4.621155735371554329e+03 1.458794586969830868e+32
4.719460071537443582e+03 9.134335976870085268e+31
4.817764407703334655e+03 2.309022140345474593e+31
4.916068743869225727e+03 9.129766809641154872e+30
