# Enu (GeV) sigma_mumu/sigma_cc (sigma_mumu/sigma_cc )_top_of_error_bar
3.98471821e+1 5.40703518e-3 5.90954774e-3
6.96534041e+1 6.41206030e-3 6.81407035e-3
9.00065994e+1 6.59296482e-3 7.01507538e-3
1.00000000e+2 6.51256281e-3 6.81407035e-3
1.39678391e+2 7.71859296e-3 8.10050251e-3
1.78848412e+2 8.42211055e-3 8.72361809e-3
2.18756133e+2 8.60301508e-3 8.90452261e-3
2.68796407e+2 9.20603015e-3 9.50753769e-3
